,usuarios,n_baterias,n_estaciones,cambios_bateria
2620,26210,4570.0,242,232207.0
2621,26220,4572.0,242,232295.0
2622,26230,4574.0,242,232383.0
2623,26240,4576.0,242,232472.0
2624,26250,4577.0,242,232560.0
2625,26260,4579.0,242,232649.0
2626,26270,4581.0,242,232737.0
2627,26280,4583.0,242,232826.0
2628,26290,4584.0,242,232914.0
2629,26300,4586.0,242,233002.0
2630,26310,4588.0,242,233091.0
2631,26320,4590.0,243,233179.0
2632,26330,4591.0,243,233268.0
2633,26340,4593.0,243,233356.0
2634,26350,4595.0,243,233445.0
2635,26360,4596.0,243,233533.0
2636,26370,4598.0,243,233622.0
2637,26380,4600.0,243,233710.0
2638,26390,4602.0,243,233798.0
2639,26400,4603.0,243,233887.0
2640,26410,4605.0,243,233975.0
2641,26420,4607.0,243,234064.0
2642,26430,4609.0,244,234152.0
2643,26440,4610.0,244,234241.0
2644,26450,4612.0,244,234329.0
2645,26460,4614.0,244,234417.0
2646,26470,4616.0,244,234506.0
2647,26480,4617.0,244,234594.0
2648,26490,4619.0,244,234683.0
2649,26500,4621.0,244,234771.0
2650,26510,4622.0,244,234860.0
2651,26520,4624.0,244,234948.0
2652,26530,4626.0,244,235036.0
2653,26540,4628.0,245,235125.0
2654,26550,4629.0,245,235213.0
2655,26560,4631.0,245,235302.0
2656,26570,4633.0,245,235390.0
2657,26580,4635.0,245,235479.0
2658,26590,4636.0,245,235567.0
2659,26600,4638.0,245,235656.0
2660,26610,4640.0,245,235744.0
2661,26620,4642.0,245,235832.0
2662,26630,4643.0,245,235921.0
2663,26640,4645.0,245,236009.0
2664,26650,4647.0,246,236098.0
2665,26660,4648.0,246,236186.0
2666,26670,4650.0,246,236275.0
2667,26680,4652.0,246,236363.0
2668,26690,4654.0,246,236451.0
2669,26700,4655.0,246,236540.0
2670,26710,4657.0,246,236628.0
2671,26720,4659.0,246,236717.0
2672,26730,4661.0,246,236805.0
2673,26740,4662.0,246,236894.0
2674,26750,4664.0,246,236982.0
2675,26760,4666.0,247,237070.0
2676,26770,4667.0,247,237159.0
2677,26780,4669.0,247,237247.0
2678,26790,4671.0,247,237336.0
2679,26800,4673.0,247,237424.0
2680,26810,4674.0,247,237513.0
2681,26820,4676.0,247,237601.0
2682,26830,4678.0,247,237690.0
2683,26840,4680.0,247,237778.0
2684,26850,4681.0,247,237866.0
2685,26860,4683.0,247,237955.0
2686,26870,4685.0,248,238043.0
2687,26880,4687.0,248,238132.0
2688,26890,4688.0,248,238220.0
2689,26900,4690.0,248,238309.0
2690,26910,4692.0,248,238397.0
2691,26920,4693.0,248,238485.0
2692,26930,4695.0,248,238574.0
2693,26940,4697.0,248,238662.0
2694,26950,4699.0,248,238751.0
2695,26960,4700.0,248,238839.0
2696,26970,4702.0,248,238928.0
2697,26980,4704.0,249,239016.0
2698,26990,4706.0,249,239105.0
2699,27000,4707.0,249,239193.0
2700,27010,4709.0,249,239281.0
2701,27020,4711.0,249,239370.0
2702,27030,4713.0,249,239458.0
2703,27040,4714.0,249,239547.0
2704,27050,4716.0,249,239635.0
2705,27060,4718.0,249,239724.0
2706,27070,4719.0,249,239812.0
2707,27080,4721.0,249,239900.0
2708,27090,4723.0,250,239989.0
2709,27100,4725.0,250,240077.0
2710,27110,4726.0,250,240166.0
2711,27120,4728.0,250,240254.0
2712,27130,4730.0,250,240343.0
2713,27140,4732.0,250,240431.0
2714,27150,4733.0,250,240519.0
2715,27160,4735.0,250,240608.0
2716,27170,4737.0,250,240696.0
2717,27180,4739.0,250,240785.0
2718,27190,4740.0,250,240873.0
2719,27200,4742.0,251,240962.0
2720,27210,4744.0,251,241050.0
2721,27220,4745.0,251,241139.0
2722,27230,4747.0,251,241227.0
2723,27240,4749.0,251,241315.0
2724,27250,4751.0,251,241404.0
2725,27260,4752.0,251,241492.0
2726,27270,4754.0,251,241581.0
2727,27280,4756.0,251,241669.0
2728,27290,4758.0,251,241758.0
2729,27300,4759.0,251,241846.0
2730,27310,4761.0,252,241934.0
2731,27320,4763.0,252,242023.0
2732,27330,4764.0,252,242111.0
2733,27340,4766.0,252,242200.0
2734,27350,4768.0,252,242288.0
2735,27360,4770.0,252,242377.0
2736,27370,4771.0,252,242465.0
2737,27380,4773.0,252,242553.0
2738,27390,4775.0,252,242642.0
2739,27400,4777.0,252,242730.0
2740,27410,4778.0,252,242819.0
2741,27420,4780.0,253,242907.0
2742,27430,4782.0,253,242996.0
2743,27440,4784.0,253,243084.0
2744,27450,4785.0,253,243173.0
2745,27460,4787.0,253,243261.0
2746,27470,4789.0,253,243349.0
2747,27480,4790.0,253,243438.0
2748,27490,4792.0,253,243526.0
2749,27500,4794.0,253,243615.0
2750,27510,4796.0,253,243703.0
2751,27520,4797.0,253,243792.0
2752,27530,4799.0,254,243880.0
2753,27540,4801.0,254,243968.0
2754,27550,4803.0,254,244057.0
2755,27560,4804.0,254,244145.0
2756,27570,4806.0,254,244234.0
2757,27580,4808.0,254,244322.0
2758,27590,4810.0,254,244411.0
2759,27600,4811.0,254,244499.0
2760,27610,4813.0,254,244587.0
2761,27620,4815.0,254,244676.0
2762,27630,4816.0,254,244764.0
2763,27640,4818.0,255,244853.0
2764,27650,4820.0,255,244941.0
2765,27660,4822.0,255,245030.0
2766,27670,4823.0,255,245118.0
2767,27680,4825.0,255,245207.0
2768,27690,4827.0,255,245295.0
2769,27700,4829.0,255,245383.0
2770,27710,4830.0,255,245472.0
2771,27720,4832.0,255,245560.0
2772,27730,4834.0,255,245649.0
2773,27740,4836.0,256,245737.0
2774,27750,4837.0,256,245826.0
2775,27760,4839.0,256,245914.0
2776,27770,4841.0,256,246002.0
2777,27780,4842.0,256,246091.0
2778,27790,4844.0,256,246179.0
2779,27800,4846.0,256,246268.0
2780,27810,4848.0,256,246356.0
2781,27820,4849.0,256,246445.0
2782,27830,4851.0,256,246533.0
2783,27840,4853.0,256,246621.0
2784,27850,4855.0,257,246710.0
2785,27860,4856.0,257,246798.0
2786,27870,4858.0,257,246887.0
2787,27880,4860.0,257,246975.0
2788,27890,4861.0,257,247064.0
2789,27900,4863.0,257,247152.0
2790,27910,4865.0,257,247241.0
2791,27920,4867.0,257,247329.0
2792,27930,4868.0,257,247417.0
2793,27940,4870.0,257,247506.0
2794,27950,4872.0,257,247594.0
2795,27960,4874.0,258,247683.0
2796,27970,4875.0,258,247771.0
2797,27980,4877.0,258,247860.0
2798,27990,4879.0,258,247948.0
2799,28000,4881.0,258,248036.0
2800,28010,4882.0,258,248125.0
2801,28020,4884.0,258,248213.0
2802,28030,4886.0,258,248302.0
2803,28040,4887.0,258,248390.0
2804,28050,4889.0,258,248479.0
2805,28060,4891.0,258,248567.0
2806,28070,4893.0,259,248655.0
2807,28080,4894.0,259,248744.0
2808,28090,4896.0,259,248832.0
2809,28100,4898.0,259,248921.0
2810,28110,4900.0,259,249009.0
2811,28120,4901.0,259,249098.0
2812,28130,4903.0,259,249186.0
2813,28140,4905.0,259,249275.0
2814,28150,4907.0,259,249363.0
2815,28160,4908.0,259,249451.0
2816,28170,4910.0,259,249540.0
2817,28180,4912.0,260,249628.0
2818,28190,4913.0,260,249717.0
2819,28200,4915.0,260,249805.0
2820,28210,4917.0,260,249894.0
2821,28220,4919.0,260,249982.0
2822,28230,4920.0,260,250070.0
2823,28240,4922.0,260,250159.0
2824,28250,4924.0,260,250247.0
2825,28260,4926.0,260,250336.0
2826,28270,4927.0,260,250424.0
2827,28280,4929.0,260,250513.0
2828,28290,4931.0,261,250601.0
2829,28300,4933.0,261,250689.0
2830,28310,4934.0,261,250778.0
2831,28320,4936.0,261,250866.0
2832,28330,4938.0,261,250955.0
2833,28340,4939.0,261,251043.0
2834,28350,4941.0,261,251132.0
2835,28360,4943.0,261,251220.0
2836,28370,4945.0,261,251309.0
2837,28380,4946.0,261,251397.0
2838,28390,4948.0,261,251485.0
2839,28400,4950.0,262,251574.0
2840,28410,4952.0,262,251662.0
2841,28420,4953.0,262,251751.0
2842,28430,4955.0,262,251839.0
2843,28440,4957.0,262,251928.0
2844,28450,4959.0,262,252016.0
2845,28460,4960.0,262,252104.0
2846,28470,4962.0,262,252193.0
2847,28480,4964.0,262,252281.0
2848,28490,4965.0,262,252370.0
2849,28500,4967.0,262,252458.0
2850,28510,4969.0,263,252547.0
2851,28520,4971.0,263,252635.0
2852,28530,4972.0,263,252723.0
2853,28540,4974.0,263,252812.0
2854,28550,4976.0,263,252900.0
2855,28560,4978.0,263,252989.0
2856,28570,4979.0,263,253077.0
2857,28580,4981.0,263,253166.0
2858,28590,4983.0,263,253254.0
2859,28600,4984.0,263,253343.0
2860,28610,4986.0,263,253431.0
2861,28620,4988.0,264,253519.0
2862,28630,4990.0,264,253608.0
2863,28640,4991.0,264,253696.0
2864,28650,4993.0,264,253785.0
2865,28660,4995.0,264,253873.0
2866,28670,4997.0,264,253962.0
2867,28680,4998.0,264,254050.0
2868,28690,5000.0,264,254138.0
2869,28700,5002.0,264,254227.0
2870,28710,5004.0,264,254315.0
2871,28720,5005.0,264,254404.0
2872,28730,5007.0,265,254492.0
2873,28740,5009.0,265,254581.0
2874,28750,5010.0,265,254669.0
2875,28760,5012.0,265,254757.0
2876,28770,5014.0,265,254846.0
2877,28780,5016.0,265,254934.0
2878,28790,5017.0,265,255023.0
2879,28800,5019.0,265,255111.0
2880,28810,5021.0,265,255200.0
2881,28820,5023.0,265,255288.0
2882,28830,5024.0,265,255377.0
2883,28840,5026.0,266,255465.0
2884,28850,5028.0,266,255553.0
2885,28860,5030.0,266,255642.0
2886,28870,5031.0,266,255730.0
2887,28880,5033.0,266,255819.0
2888,28890,5035.0,266,255907.0
2889,28900,5036.0,266,255996.0
2890,28910,5038.0,266,256084.0
2891,28920,5040.0,266,256172.0
2892,28930,5042.0,266,256261.0
2893,28940,5043.0,266,256349.0
2894,28950,5045.0,267,256438.0
2895,28960,5047.0,267,256526.0
2896,28970,5049.0,267,256615.0
2897,28980,5050.0,267,256703.0
2898,28990,5052.0,267,256791.0
2899,29000,5054.0,267,256880.0
2900,29010,5056.0,267,256968.0
2901,29020,5057.0,267,257057.0
2902,29030,5059.0,267,257145.0
2903,29040,5061.0,267,257234.0
2904,29050,5062.0,267,257322.0
2905,29060,5064.0,268,257411.0
2906,29070,5066.0,268,257499.0
2907,29080,5068.0,268,257587.0
2908,29090,5069.0,268,257676.0
2909,29100,5071.0,268,257764.0
2910,29110,5073.0,268,257853.0
2911,29120,5075.0,268,257941.0
2912,29130,5076.0,268,258030.0
2913,29140,5078.0,268,258118.0
2914,29150,5080.0,268,258206.0
2915,29160,5081.0,268,258295.0
2916,29170,5083.0,269,258383.0
2917,29180,5085.0,269,258472.0
2918,29190,5087.0,269,258560.0
2919,29200,5088.0,269,258649.0
2920,29210,5090.0,269,258737.0
2921,29220,5092.0,269,258825.0
2922,29230,5094.0,269,258914.0
2923,29240,5095.0,269,259002.0
2924,29250,5097.0,269,259091.0
2925,29260,5099.0,269,259179.0
2926,29270,5101.0,269,259268.0
2927,29280,5102.0,270,259356.0
2928,29290,5104.0,270,259445.0
2929,29300,5106.0,270,259533.0
2930,29310,5107.0,270,259621.0
2931,29320,5109.0,270,259710.0
2932,29330,5111.0,270,259798.0
2933,29340,5113.0,270,259887.0
2934,29350,5114.0,270,259975.0
2935,29360,5116.0,270,260064.0
2936,29370,5118.0,270,260152.0
2937,29380,5120.0,270,260240.0
2938,29390,5121.0,271,260329.0
2939,29400,5123.0,271,260417.0
2940,29410,5125.0,271,260506.0
2941,29420,5127.0,271,260594.0
2942,29430,5128.0,271,260683.0
2943,29440,5130.0,271,260771.0
2944,29450,5132.0,271,260859.0
2945,29460,5133.0,271,260948.0
2946,29470,5135.0,271,261036.0
2947,29480,5137.0,271,261125.0
2948,29490,5139.0,271,261213.0
2949,29500,5140.0,272,261302.0
2950,29510,5142.0,272,261390.0
2951,29520,5144.0,272,261479.0
2952,29530,5146.0,272,261567.0
2953,29540,5147.0,272,261655.0
2954,29550,5149.0,272,261744.0
2955,29560,5151.0,272,261832.0
2956,29570,5153.0,272,261921.0
2957,29580,5154.0,272,262009.0
2958,29590,5156.0,272,262098.0
2959,29600,5158.0,272,262186.0
2960,29610,5159.0,273,262274.0
2961,29620,5161.0,273,262363.0
2962,29630,5163.0,273,262451.0
2963,29640,5165.0,273,262540.0
2964,29650,5166.0,273,262628.0
2965,29660,5168.0,273,262717.0
2966,29670,5170.0,273,262805.0
2967,29680,5172.0,273,262893.0
2968,29690,5173.0,273,262982.0
2969,29700,5175.0,273,263070.0
2970,29710,5177.0,273,263159.0
2971,29720,5178.0,274,263247.0
2972,29730,5180.0,274,263336.0
2973,29740,5182.0,274,263424.0
2974,29750,5184.0,274,263513.0
2975,29760,5185.0,274,263601.0
2976,29770,5187.0,274,263689.0
2977,29780,5189.0,274,263778.0
2978,29790,5191.0,274,263866.0
2979,29800,5192.0,274,263955.0
2980,29810,5194.0,274,264043.0
2981,29820,5196.0,274,264132.0
2982,29830,5198.0,275,264220.0
2983,29840,5199.0,275,264308.0
2984,29850,5201.0,275,264397.0
2985,29860,5203.0,275,264485.0
2986,29870,5204.0,275,264574.0
2987,29880,5206.0,275,264662.0
2988,29890,5208.0,275,264751.0
2989,29900,5210.0,275,264839.0
2990,29910,5211.0,275,264927.0
2991,29920,5213.0,275,265016.0
2992,29930,5215.0,275,265104.0
2993,29940,5217.0,276,265193.0
2994,29950,5218.0,276,265281.0
2995,29960,5220.0,276,265370.0
2996,29970,5222.0,276,265458.0
2997,29980,5224.0,276,265547.0
2998,29990,5225.0,276,265635.0
2999,30000,5227.0,276,265723.0
3000,30010,5229.0,276,265812.0
3001,30020,5230.0,276,265900.0
3002,30030,5232.0,276,265989.0
3003,30040,5234.0,276,266077.0
3004,30050,5236.0,277,266166.0
3005,30060,5237.0,277,266254.0
3006,30070,5239.0,277,266342.0
3007,30080,5241.0,277,266431.0
3008,30090,5243.0,277,266519.0
3009,30100,5244.0,277,266608.0
3010,30110,5246.0,277,266696.0
3011,30120,5248.0,277,266785.0
3012,30130,5250.0,277,266873.0
3013,30140,5251.0,277,266962.0
3014,30150,5253.0,277,267050.0
3015,30160,5255.0,278,267138.0
3016,30170,5256.0,278,267227.0
3017,30180,5258.0,278,267315.0
3018,30190,5260.0,278,267404.0
3019,30200,5262.0,278,267492.0
3020,30210,5263.0,278,267581.0
3021,30220,5265.0,278,267669.0
3022,30230,5267.0,278,267757.0
3023,30240,5269.0,278,267846.0
3024,30250,5270.0,278,267934.0
3025,30260,5272.0,278,268023.0
3026,30270,5274.0,279,268111.0
3027,30280,5275.0,279,268200.0
3028,30290,5277.0,279,268288.0
3029,30300,5279.0,279,268376.0
3030,30310,5281.0,279,268465.0
3031,30320,5282.0,279,268553.0
3032,30330,5284.0,279,268642.0
3033,30340,5286.0,279,268730.0
3034,30350,5288.0,279,268819.0
3035,30360,5289.0,279,268907.0
3036,30370,5291.0,279,268996.0
3037,30380,5293.0,280,269084.0
3038,30390,5295.0,280,269172.0
3039,30400,5296.0,280,269261.0
3040,30410,5298.0,280,269349.0
3041,30420,5300.0,280,269438.0
3042,30430,5301.0,280,269526.0
3043,30440,5303.0,280,269615.0
3044,30450,5305.0,280,269703.0
3045,30460,5307.0,280,269791.0
3046,30470,5308.0,280,269880.0
3047,30480,5310.0,280,269968.0
3048,30490,5312.0,281,270057.0
3049,30500,5314.0,281,270145.0
3050,30510,5315.0,281,270234.0
3051,30520,5317.0,281,270322.0
3052,30530,5319.0,281,270410.0
3053,30540,5321.0,281,270499.0
3054,30550,5322.0,281,270587.0
3055,30560,5324.0,281,270676.0
3056,30570,5326.0,281,270764.0
3057,30580,5327.0,281,270853.0
3058,30590,5329.0,281,270941.0
3059,30600,5331.0,282,271030.0
3060,30610,5333.0,282,271118.0
3061,30620,5334.0,282,271206.0
3062,30630,5336.0,282,271295.0
3063,30640,5338.0,282,271383.0
3064,30650,5340.0,282,271472.0
3065,30660,5341.0,282,271560.0
3066,30670,5343.0,282,271649.0
3067,30680,5345.0,282,271737.0
3068,30690,5347.0,282,271825.0
3069,30700,5348.0,282,271914.0
3070,30710,5350.0,283,272002.0
3071,30720,5352.0,283,272091.0
3072,30730,5353.0,283,272179.0
3073,30740,5355.0,283,272268.0
3074,30750,5357.0,283,272356.0
3075,30760,5359.0,283,272444.0
3076,30770,5360.0,283,272533.0
3077,30780,5362.0,283,272621.0
3078,30790,5364.0,283,272710.0
3079,30800,5366.0,283,272798.0
3080,30810,5367.0,283,272887.0
3081,30820,5369.0,284,272975.0
3082,30830,5371.0,284,273064.0
3083,30840,5372.0,284,273152.0
3084,30850,5374.0,284,273240.0
3085,30860,5376.0,284,273329.0
3086,30870,5378.0,284,273417.0
3087,30880,5379.0,284,273506.0
3088,30890,5381.0,284,273594.0
3089,30900,5383.0,284,273683.0
3090,30910,5385.0,284,273771.0
3091,30920,5386.0,284,273859.0
3092,30930,5388.0,285,273948.0
3093,30940,5390.0,285,274036.0
3094,30950,5392.0,285,274125.0
3095,30960,5393.0,285,274213.0
3096,30970,5395.0,285,274302.0
3097,30980,5397.0,285,274390.0
3098,30990,5398.0,285,274478.0
3099,31000,5400.0,285,274567.0
3100,31010,5402.0,285,274655.0
3101,31020,5404.0,285,274744.0
3102,31030,5405.0,285,274832.0
3103,31040,5407.0,286,274921.0
3104,31050,5409.0,286,275009.0
3105,31060,5411.0,286,275098.0
3106,31070,5412.0,286,275186.0
3107,31080,5414.0,286,275274.0
3108,31090,5416.0,286,275363.0
3109,31100,5418.0,286,275451.0
3110,31110,5419.0,286,275540.0
3111,31120,5421.0,286,275628.0
3112,31130,5423.0,286,275717.0
3113,31140,5424.0,286,275805.0
3114,31150,5426.0,287,275893.0
3115,31160,5428.0,287,275982.0
3116,31170,5430.0,287,276070.0
3117,31180,5431.0,287,276159.0
3118,31190,5433.0,287,276247.0
3119,31200,5435.0,287,276336.0
3120,31210,5437.0,287,276424.0
3121,31220,5438.0,287,276512.0
3122,31230,5440.0,287,276601.0
3123,31240,5442.0,287,276689.0
3124,31250,5444.0,288,276778.0
3125,31260,5445.0,288,276866.0
3126,31270,5447.0,288,276955.0
3127,31280,5449.0,288,277043.0
3128,31290,5450.0,288,277132.0
3129,31300,5452.0,288,277220.0
3130,31310,5454.0,288,277308.0
3131,31320,5456.0,288,277397.0
3132,31330,5457.0,288,277485.0
3133,31340,5459.0,288,277574.0
3134,31350,5461.0,288,277662.0
3135,31360,5463.0,289,277751.0
3136,31370,5464.0,289,277839.0
3137,31380,5466.0,289,277927.0
3138,31390,5468.0,289,278016.0
3139,31400,5469.0,289,278104.0
3140,31410,5471.0,289,278193.0
3141,31420,5473.0,289,278281.0
3142,31430,5475.0,289,278370.0
3143,31440,5476.0,289,278458.0
3144,31450,5478.0,289,278546.0
3145,31460,5480.0,289,278635.0
3146,31470,5482.0,290,278723.0
